state_code,citycode,cityname,country_code,statename,countryname
RUS000,RUS000VUS,诺夫哥罗德,RUS,000,俄罗斯
RUS000,RUS000VVO,海参崴,RUS,000,俄罗斯
RUS000,RUS000YOL,约什卡尔奥拉,RUS,000,俄罗斯
RWA000,RWA0000BU,布塔雷,RWA,000,卢旺达
RWA000,RWA0000BY,比温巴,RWA,000,卢旺达
RWA000,RWA0000CY,尚古古,RWA,000,卢旺达
RWA000,RWA0000GK,吉孔戈罗,RWA,000,卢旺达
RWA000,RWA0000GS,吉塞尼,RWA,000,卢旺达
RWA000,RWA0000GT,吉塔拉马,RWA,000,卢旺达
RWA000,RWA0000KA,卡布加,RWA,000,卢旺达
RWA000,RWA0000KG,基本古,RWA,000,卢旺达
RWA000,RWA0000KR,基加利-恩加利,RWA,000,卢旺达
RWA000,RWA0000KV,基加利市,RWA,000,卢旺达
RWA000,RWA0000KY,基布耶,RWA,000,卢旺达
RWA000,RWA0000NY,恩延扎,RWA,000,卢旺达
RWA000,RWA0000RH,鲁汉戈,RWA,000,卢旺达
RWA000,RWA0000RU,鲁亨盖里,RWA,000,卢旺达
RWA000,RWA0000RW,卢瓦马加纳,RWA,000,卢旺达
RWA000,RWA0000UM,乌姆塔拉,RWA,000,卢旺达
SAU000,SAU0000BH,巴哈,SAU,000,沙特阿拉伯
SAU000,SAU0000HL,哈伊勒,SAU,000,沙特阿拉伯
SAU000,SAU0000JZ,吉赞,SAU,000,沙特阿拉伯
SAU000,SAU0000ML,麦加,SAU,000,沙特阿拉伯
SAU000,SAU0000NR,纳季兰,SAU,000,沙特阿拉伯
SAU000,SAU0000RD,利雅得,SAU,000,沙特阿拉伯
SAU000,SAU0000TB,塔布克,SAU,000,沙特阿拉伯
SAU000,SAU000AHB,艾卜哈,SAU,000,沙特阿拉伯
SAU000,SAU000AKH,海耶,SAU,000,沙特阿拉伯
SAU000,SAU000ARA,阿尔阿尔,SAU,000,沙特阿拉伯
SAU000,SAU000BUR,布赖代,SAU,000,沙特阿拉伯
SAU000,SAU000DAM,达曼,SAU,000,沙特阿拉伯
SAU000,SAU000HBT,哈费尔巴廷,SAU,000,沙特阿拉伯
SAU000,SAU000HFF,胡富夫,SAU,000,沙特阿拉伯
SAU000,SAU000JBI,朱拜勒,SAU,000,沙特阿拉伯
SAU000,SAU000JED,吉达,SAU,000,沙特阿拉伯
SAU000,SAU000KMX,海米斯穆谢特,SAU,000,沙特阿拉伯
SAU000,SAU000MBR,姆巴拉兹,SAU,000,沙特阿拉伯
SAU000,SAU000MED,麦地那,SAU,000,沙特阿拉伯
SAU000,SAU000SAK,塞卡卡,SAU,000,沙特阿拉伯
SAU000,SAU000TAR,塔伊夫,SAU,000,沙特阿拉伯
SAU000,SAU000YNB,延布,SAU,000,沙特阿拉伯
SCG000,SCG000BEG,贝尔格莱德,SCG,000,"塞尔维亚,黑山"
SCG000,SCG000INI,尼什,SCG,000,"塞尔维亚,黑山"
SCG000,SCG000KGV,克拉古涅瓦茨,SCG,000,"塞尔维亚,黑山"
SCG000,SCG000NVS,诺维萨德,SCG,000,"塞尔维亚,黑山"
SCG000,SCG000POD,波德戈里察,SCG,000,"塞尔维亚,黑山"
SCG000,SCG000PRN,普里什蒂纳,SCG,000,"塞尔维亚,黑山"
SCG000,SCG000SUB,苏博蒂察,SCG,000,"塞尔维亚,黑山"
SCG000,SCG000ZEM,泽蒙,SCG,000,"塞尔维亚,黑山"
SDN000,SDN000ANB,上尼罗,SDN,000,苏丹
SDN000,SDN000ASH,北部,SDN,000,苏丹
SDN000,SDN000GKU,科尔多凡,SDN,000,苏丹
SDN000,SDN000KRT,喀土穆,SDN,000,苏丹
SDN000,SDN000SBG,加扎勒河,SDN,000,苏丹
SDN000,SDN000SDA,达尔富尔,SDN,000,苏丹
SDN000,SDN000SHA,东部,SDN,000,苏丹
SDN000,SDN000SIS,赤道,SDN,000,苏丹
SDN000,SDN000WDH,中部,SDN,000,苏丹
SEN000,SEN0000DA,达喀尔,SEN,000,塞内加尔
SEN000,SEN0000DI,久尔贝勒,SEN,000,塞内加尔
SEN000,SEN0000FA,法蒂克,SEN,000,塞内加尔
SEN000,SEN0000KA,考拉克,SEN,000,塞内加尔
SEN000,SEN0000KO,科尔达,SEN,000,塞内加尔
SEN000,SEN0000LO,卢加,SEN,000,塞内加尔
SEN000,SEN0000MA,马塔姆,SEN,000,塞内加尔
SEN000,SEN0000SL,圣路易,SEN,000,塞内加尔
SEN000,SEN0000TA,坦巴昆达,SEN,000,塞内加尔
SEN000,SEN0000TH,捷斯,SEN,000,塞内加尔
SEN000,SEN0000ZI,济金绍尔,SEN,000,塞内加尔
SLB000,SLB0000CE,中部群岛,SLB,000,所罗门群岛
SLB000,SLB0000CH,乔伊索,SLB,000,所罗门群岛
SLB000,SLB0000GC,瓜达尔卡纳尔,SLB,000,所罗门群岛
SLB000,SLB0000HO,霍尼亚拉,SLB,000,所罗门群岛
SLB000,SLB0000IS,伊萨贝尔,SLB,000,所罗门群岛
SLB000,SLB0000MK,马基拉,SLB,000,所罗门群岛
SLB000,SLB0000ML,马莱塔,SLB,000,所罗门群岛
SLB000,SLB0000RB,拉纳尔和贝罗纳,SLB,000,所罗门群岛
SLB000,SLB0000TM,泰莫图,SLB,000,所罗门群岛
SLB000,SLB0000WE,西部,SLB,000,所罗门群岛
SLE000,SLE00000E,东部,SLE,000,塞拉利昂
SLE000,SLE00000N,北部,SLE,000,塞拉利昂
SLE000,SLE00000S,南部,SLE,000,塞拉利昂
SLE000,SLE00000W,西部区,SLE,000,塞拉利昂
SLV000,SLV0000AH,阿瓦查潘,SLV,000,萨尔瓦多
SLV000,SLV0000CA,卡瓦尼亚斯,SLV,000,萨尔瓦多
SLV000,SLV0000CH,查拉特南戈,SLV,000,萨尔瓦多
SLV000,SLV0000CS,中南,SLV,000,萨尔瓦多
SLV000,SLV0000CU,库斯卡特兰,SLV,000,萨尔瓦多
SLV000,SLV0000DE,德尔加多,SLV,000,萨尔瓦多
SLV000,SLV0000IL,伊洛潘戈,SLV,000,萨尔瓦多
SLV000,SLV0000KN,基埃-恩特姆,SLV,000,萨尔瓦多
SLV000,SLV0000LB,拉利伯塔德,SLV,000,萨尔瓦多
SLV000,SLV0000LI,滨海,SLV,000,萨尔瓦多
SLV000,SLV0000MO,莫拉桑,SLV,000,萨尔瓦多
SLV000,SLV0000PZ,拉巴斯,SLV,000,萨尔瓦多
SLV000,SLV0000SA,圣安娜,SLV,000,萨尔瓦多
SLV000,SLV0000SM,圣米格尔,SLV,000,萨尔瓦多
SLV000,SLV0000SO,松索纳特,SLV,000,萨尔瓦多
SLV000,SLV0000SS,圣萨尔瓦多,SLV,000,萨尔瓦多
SLV000,SLV0000SV,圣维森特,SLV,000,萨尔瓦多
SLV000,SLV0000UN,拉乌尼翁,SLV,000,萨尔瓦多
SLV000,SLV0000US,乌苏卢坦,SLV,000,萨尔瓦多
SLV000,SLV0000WN,韦莱-恩萨斯,SLV,000,萨尔瓦多
SLV000,SLV000APO,阿波帕,SLV,000,萨尔瓦多
SLV000,SLV000MEJ,梅基卡诺斯,SLV,000,萨尔瓦多
SLV000,SLV000SOY,索亚潘戈,SLV,000,萨尔瓦多
SUR000,SUR0000BR,布罗科蓬多,SUR,000,苏里南
SUR000,SUR0000CM,科默韦讷,SUR,000,苏里南
SUR000,SUR0000CR,科罗尼,SUR,000,苏里南
SUR000,SUR0000MA,马罗韦讷,SUR,000,苏里南
SUR000,SUR0000NI,尼克里,SUR,000,苏里南
SUR000,SUR0000PA,帕拉,SUR,000,苏里南
SUR000,SUR0000PM,帕拉马里博,SUR,000,苏里南
SUR000,SUR0000SA,萨拉马卡,SUR,000,苏里南
SUR000,SUR0000SI,西帕里韦尼,SUR,000,苏里南
SUR000,SUR0000WA,瓦尼卡,SUR,000,苏里南
SVK000,SVK000BBY,班斯卡-比斯特里察,SVK,000,斯洛伐克
SVK000,SVK000BTS,布拉迪斯拉发,SVK,000,斯洛伐克
SVK000,SVK000KOR,科希策,SVK,000,斯洛伐克
SVK000,SVK000NRA,尼特拉,SVK,000,斯洛伐克
SVK000,SVK000POV,普雷绍夫,SVK,000,斯洛伐克
SVK000,SVK000RIL,日利纳,SVK,000,斯洛伐克
SVK000,SVK000TNA,特尔纳瓦,SVK,000,斯洛伐克
SVK000,SVK000TRE,特伦钦,SVK,000,斯洛伐克
SVN000,SVN000DLJ,多雷尼,SVN,000,斯洛文尼亚
SVN000,SVN000GSK,戈里,SVN,000,斯洛文尼亚
SVN000,SVN000GSZ,戈雷尼,SVN,000,斯洛文尼亚
SVN000,SVN000KOR,科洛,SVN,000,斯洛文尼亚
SVN000,SVN000NKR,诺特拉尼,SVN,000,斯洛文尼亚
SVN000,SVN000OKR,奥巴尔诺-克拉,SVN,000,斯洛文尼亚
SVN000,SVN000OSR,奥斯雷德涅斯洛文,SVN,000,斯洛文尼亚
SVN000,SVN000POD,波德拉夫,SVN,000,斯洛文尼亚
SVN000,SVN000POM,波穆尔,SVN,000,斯洛文尼亚
SVN000,SVN000SAV,萨维尼,SVN,000,斯洛文尼亚
SVN000,SVN000SPO,斯波德涅波萨夫,SVN,000,斯洛文尼亚
SVN000,SVN000ZAS,扎萨夫,SVN,000,斯洛文尼亚
SWE000,SWE00000C,乌普萨拉,SWE,000,瑞典
SWE000,SWE00000D,南曼兰,SWE,000,瑞典
SWE000,SWE00000F,延雪平,SWE,000,瑞典
SWE000,SWE00000G,克鲁努贝里,SWE,000,瑞典
SWE000,SWE00000H,卡尔马,SWE,000,瑞典
SWE000,SWE00000I,哥得兰,SWE,000,瑞典
SWE000,SWE00000K,布莱金厄,SWE,000,瑞典
SWE000,SWE00000M,斯科耐,SWE,000,瑞典
SWE000,SWE00000N,哈兰,SWE,000,瑞典
SWE000,SWE00000O,西约特兰,SWE,000,瑞典
SWE000,SWE00000S,韦姆兰,SWE,000,瑞典
SWE000,SWE00000T,厄勒布鲁,SWE,000,瑞典
SWE000,SWE00000U,西曼兰,SWE,000,瑞典
SWE000,SWE00000X,耶夫勒堡,SWE,000,瑞典
SWE000,SWE00000Y,西诺尔兰,SWE,000,瑞典
SWE000,SWE00000Z,耶姆特兰,SWE,000,瑞典
SWE000,SWE0000AB,斯德哥尔摩,SWE,000,瑞典
SWE000,SWE0000AC,西博滕,SWE,000,瑞典
SWE000,SWE0000BD,北博滕,SWE,000,瑞典
SWE000,SWE000DLN,达拉纳,SWE,000,瑞典
SWE000,SWE000UGL,东约特兰,SWE,000,瑞典
SYR000,SYR0000DA,德拉,SYR,000,叙利亚
SYR000,SYR0000DI,大马士革市,SYR,000,叙利亚
SYR000,SYR0000DZ,代尔祖尔,SYR,000,叙利亚
SYR000,SYR0000GH,加布,SYR,000,叙利亚
SYR000,SYR0000HA,哈塞克,SYR,000,叙利亚
SYR000,SYR0000HI,霍姆斯,SYR,000,叙利亚
SYR000,SYR0000HL,阿勒颇,SYR,000,叙利亚
SYR000,SYR0000HM,哈马,SYR,000,叙利亚
SYR000,SYR0000ID,伊德利卜,SYR,000,叙利亚
SYR000,SYR0000LA,拉塔基亚,SYR,000,叙利亚
SYR000,SYR0000QA,卡米什利,SYR,000,叙利亚
SYR000,SYR0000QU,库奈特拉,SYR,000,叙利亚
SYR000,SYR0000RD,大马士革,SYR,000,叙利亚
SYR000,SYR0000RQ,拉卡,SYR,000,叙利亚
SYR000,SYR0000SU,苏韦达,SYR,000,叙利亚
SYR000,SYR0000TA,塔尔图斯,SYR,000,叙利亚
TGO000,TGO00000C,中部区,TGO,000,多哥
TGO000,TGO00000K,卡拉区,TGO,000,多哥
TGO000,TGO00000M,滨海区,TGO,000,多哥
TGO000,TGO00000P,高原区,TGO,000,多哥
TGO000,TGO00000S,草原区,TGO,000,多哥
THA000,THA000010,曼谷,THA,000,泰国
THA000,THA000011,北揽,THA,000,泰国
THA000,THA000012,暖武里,THA,000,泰国
THA000,THA000013,巴吞他尼,THA,000,泰国
THA000,THA000014,大城,THA,000,泰国
THA000,THA000015,红统,THA,000,泰国
THA000,THA000016,华富里,THA,000,泰国
THA000,THA000017,信武里,THA,000,泰国
THA000,THA000018,猜那,THA,000,泰国
THA000,THA000019,北标,THA,000,泰国
THA000,THA000020,春武里,THA,000,泰国
THA000,THA000021,拉农,THA,000,泰国
THA000,THA000022,尖竹汶,THA,000,泰国
THA000,THA000023,达叻,THA,000,泰国
THA000,THA000024,北柳,THA,000,泰国
THA000,THA000025,巴真,THA,000,泰国
THA000,THA000026,那空那育,THA,000,泰国
THA000,THA000027,沙缴,THA,000,泰国
THA000,THA000031,武里南,THA,000,泰国
THA000,THA000032,素林,THA,000,泰国
THA000,THA000033,四色菊,THA,000,泰国
THA000,THA000034,乌汶,THA,000,泰国
THA000,THA000035,耶梭通,THA,000,泰国
THA000,THA000036,猜也奔,THA,000,泰国
THA000,THA000037,安纳乍能,THA,000,泰国
THA000,THA000039,廊莫那浦,THA,000,泰国
THA000,THA000040,孔敬,THA,000,泰国
THA000,THA000041,乌隆,THA,000,泰国
THA000,THA000042,黎,THA,000,泰国
THA000,THA000043,廊开,THA,000,泰国
THA000,THA000044,玛哈沙拉堪,THA,000,泰国
THA000,THA000045,黎逸,THA,000,泰国
THA000,THA000046,加拉信,THA,000,泰国
THA000,THA000047,色军,THA,000,泰国
THA000,THA000048,那空帕农,THA,000,泰国
THA000,THA000049,莫达汉,THA,000,泰国
THA000,THA000050,清迈,THA,000,泰国
THA000,THA000051,南奔,THA,000,泰国
THA000,THA000053,程逸,THA,000,泰国
THA000,THA000054,帕,THA,000,泰国
THA000,THA000055,难,THA,000,泰国
THA000,THA000056,帕尧,THA,000,泰国
THA000,THA000057,清莱,THA,000,泰国
THA000,THA000058,夜丰颂,THA,000,泰国
THA000,THA000060,北榄坡,THA,000,泰国
THA000,THA000061,乌泰他尼,THA,000,泰国
THA000,THA000062,甘烹碧,THA,000,泰国
THA000,THA000063,达,THA,000,泰国
THA000,THA000064,素可泰,THA,000,泰国
THA000,THA000065,彭世洛,THA,000,泰国
THA000,THA000066,披集,THA,000,泰国
THA000,THA000070,叻丕,THA,000,泰国
THA000,THA000071,北碧,THA,000,泰国
THA000,THA000072,素攀武里,THA,000,泰国
THA000,THA000073,佛统,THA,000,泰国
THA000,THA000074,龙仔厝,THA,000,泰国
THA000,THA000075,夜功,THA,000,泰国
THA000,THA000076,碧差汶,THA,000,泰国
THA000,THA000077,巴蜀,THA,000,泰国
THA000,THA000078,佛丕,THA,000,泰国
THA000,THA000080,洛坤,THA,000,泰国
THA000,THA000081,甲米,THA,000,泰国
THA000,THA000082,攀牙,THA,000,泰国
THA000,THA000083,普吉,THA,000,泰国
THA000,THA000084,素叻,THA,000,泰国
THA000,THA000085,罗勇,THA,000,泰国
THA000,THA000086,春蓬,THA,000,泰国
THA000,THA000090,宋卡,THA,000,泰国
THA000,THA000091,沙敦,THA,000,泰国
THA000,THA000092,董里,THA,000,泰国
THA000,THA000093,博达伦,THA,000,泰国
THA000,THA000094,北大年,THA,000,泰国
THA000,THA000095,也拉,THA,000,泰国
THA000,THA000096,陶公,THA,000,泰国
TJK000,TJK000DYU,杜尚别,TJK,000,塔吉克斯坦
TJK000,TJK000ISF,伊斯法拉,TJK,000,塔吉克斯坦
TJK000,TJK000KAN,卡尼巴达姆,TJK,000,塔吉克斯坦
TJK000,TJK000KHO,霍罗格,TJK,000,塔吉克斯坦
TJK000,TJK000KHU,苦盏,TJK,000,塔吉克斯坦
TJK000,TJK000KLB,库洛布,TJK,000,塔吉克斯坦
TJK000,TJK000KOF,科法尔尼洪,TJK,000,塔吉克斯坦
TJK000,TJK000KTJ,库尔干-秋别,TJK,000,塔吉克斯坦
TJK000,TJK000NUR,努雷克,TJK,000,塔吉克斯坦
TJK000,TJK000PJK,彭吉肯特,TJK,000,塔吉克斯坦
TJK000,TJK000RGU,洛贡,TJK,000,塔吉克斯坦
TJK000,TJK000SBA,萨班特,TJK,000,塔吉克斯坦
TJK000,TJK000TBS,塔博沙尔,TJK,000,塔吉克斯坦
TJK000,TJK000TSZ,图尔孙扎德,TJK,000,塔吉克斯坦
TJK000,TJK000UTJ,乌拉秋别,TJK,000,塔吉克斯坦
TKM000,TKM00000A,阿哈尔,TKM,000,土库曼斯坦
TKM000,TKM00000B,巴尔坎,TKM,000,土库曼斯坦
TKM000,TKM00000D,达沙古兹,TKM,000,土库曼斯坦
TKM000,TKM00000L,列巴普,TKM,000,土库曼斯坦
TKM000,TKM00000M,马雷,TKM,000,土库曼斯坦
TKM000,TKM000ASB,阿什哈巴德市,TKM,000,土库曼斯坦
TKM000,TKM000NEB,涅比特达格,TKM,000,土库曼斯坦
TLS000,TLS0000AL,阿伊莱乌,TLS,000,东帝汶
TLS000,TLS0000AM,安贝诺,TLS,000,东帝汶
TLS000,TLS0000AN,阿伊纳罗,TLS,000,东帝汶
TLS000,TLS0000BA,包考,TLS,000,东帝汶
TLS000,TLS0000BO,博博纳罗,TLS,000,东帝汶
TLS000,TLS0000DI,帝力,TLS,000,东帝汶
TLS000,TLS0000ER,埃尔梅拉,TLS,000,东帝汶
TLS000,TLS0000KO,科瓦利马,TLS,000,东帝汶
TLS000,TLS0000LA,劳滕,TLS,000,东帝汶
TLS000,TLS0000LI,利基卡,TLS,000,东帝汶
TLS000,TLS0000MF,马努法伊,TLS,000,东帝汶
TLS000,TLS0000MT,马纳图托,TLS,000,东帝汶
TLS000,TLS0000VI,维克克,TLS,000,东帝汶
TON000,TON00000E,埃瓦,TON,000,汤加
TON000,TON00000H,哈派,TON,000,汤加
TON000,TON00000N,纽阿斯,TON,000,汤加
TON000,TON00000T,汤加塔布,TON,000,汤加
TON000,TON00000V,瓦瓦乌,TON,000,汤加
TUN000,TUN0000AR,艾尔亚奈,TUN,000,突尼斯
TUN000,TUN0000BA,本阿鲁斯,TUN,000,突尼斯
TUN000,TUN0000BI,比塞大,TUN,000,突尼斯
TUN000,TUN0000BJ,巴杰,TUN,000,突尼斯
TUN000,TUN0000GB,加贝斯,TUN,000,突尼斯
TUN000,TUN0000GF,加夫萨,TUN,000,突尼斯
TUN000,TUN0000JE,坚杜拜,TUN,000,突尼斯
TUN000,TUN0000KB,吉比利,TUN,000,突尼斯
TUN000,TUN0000KR,凯鲁万,TUN,000,突尼斯
TUN000,TUN0000KS,卡塞林,TUN,000,突尼斯
TUN000,TUN0000LK,卡夫,TUN,000,突尼斯
TUN000,TUN0000ME,梅德宁,TUN,000,突尼斯
TUN000,TUN0000MH,马赫迪耶,TUN,000,突尼斯
TUN000,TUN0000MN,马努巴,TUN,000,突尼斯
TUN000,TUN0000MO,莫纳斯提尔,TUN,000,突尼斯
TUN000,TUN0000NA,纳布勒,TUN,000,突尼斯
TUN000,TUN0000SD,西迪布济德,TUN,000,突尼斯
TUN000,TUN0000SF,斯法克斯,TUN,000,突尼斯
TUN000,TUN0000SL,锡勒亚奈,TUN,000,突尼斯
TUN000,TUN0000SO,苏塞,TUN,000,突尼斯
TUN000,TUN0000TA,泰塔温,TUN,000,突尼斯
TUN000,TUN0000TO,托泽尔,TUN,000,突尼斯
TUN000,TUN0000TU,突尼斯,TUN,000,突尼斯
TUN000,TUN0000ZA,宰格万,TUN,000,突尼斯
TUR000,TUR000ADA,阿达纳,TUR,000,土耳其
TUR000,TUR000ADI,阿德亚曼,TUR,000,土耳其
TUR000,TUR000AFY,阿菲永,TUR,000,土耳其
TUR000,TUR000AGR,阿勒,TUR,000,土耳其
TUR000,TUR000AKS,阿克萨赖,TUR,000,土耳其
TUR000,TUR000AMA,阿马西亚,TUR,000,土耳其
TUR000,TUR000ANK,安卡拉,TUR,000,土耳其
TUR000,TUR000ANT,安塔利亚,TUR,000,土耳其
TUR000,TUR000ARD,阿尔达罕,TUR,000,土耳其
TUR000,TUR000ART,阿尔特温,TUR,000,土耳其
TUR000,TUR000AYI,艾登,TUR,000,土耳其
TUR000,TUR000BAL,巴勒克埃西尔,TUR,000,土耳其
TUR000,TUR000BAR,巴尔腾,TUR,000,土耳其
TUR000,TUR000BAT,巴特曼,TUR,000,土耳其
TUR000,TUR000BAY,巴伊布尔特,TUR,000,土耳其
TUR000,TUR000BIL,比莱吉克,TUR,000,土耳其
TUR000,TUR000BIN,宾格尔,TUR,000,土耳其
TUR000,TUR000BIT,比特利斯,TUR,000,土耳其
TUR000,TUR000BOL,博卢,TUR,000,土耳其
TUR000,TUR000BRD,布尔杜尔,TUR,000,土耳其
TUR000,TUR000BRS,布尔萨,TUR,000,土耳其
TUR000,TUR000CKL,恰纳卡莱,TUR,000,土耳其
TUR000,TUR000CKR,昌克勒,TUR,000,土耳其
TUR000,TUR000COR,乔鲁姆,TUR,000,土耳其
TUR000,TUR000DEN,代尼兹利,TUR,000,土耳其
TUR000,TUR000DIY,迪亚巴克尔,TUR,000,土耳其
TUR000,TUR000EDI,埃迪尔内,TUR,000,土耳其
TUR000,TUR000ELA,埃拉泽,TUR,000,土耳其
TUR000,TUR000ESK,埃斯基谢希尔,TUR,000,土耳其
TUR000,TUR000EZC,埃尔津詹,TUR,000,土耳其
TUR000,TUR000EZR,埃尔祖鲁姆,TUR,000,土耳其
TUR000,TUR000GAZ,加济安泰普,TUR,000,土耳其
TUR000,TUR000GIR,吉雷松,TUR,000,土耳其
TUR000,TUR000GMS,居米什哈内,TUR,000,土耳其
TUR000,TUR000HKR,哈卡里,TUR,000,土耳其
TUR000,TUR000HTY,哈塔伊,TUR,000,土耳其
TUR000,TUR000ICE,伊切尔,TUR,000,土耳其
TUR000,TUR000IGD,伊迪尔,TUR,000,土耳其
TUR000,TUR000ISP,伊斯帕尔塔,TUR,000,土耳其
TUR000,TUR000IST,伊斯坦布尔,TUR,000,土耳其
TUR000,TUR000IZM,伊兹密尔,TUR,000,土耳其
TUR000,TUR000KAH,卡赫拉曼马拉什,TUR,000,土耳其
TUR000,TUR000KAS,卡斯塔莫努,TUR,000,土耳其
TUR000,TUR000KAY,开塞利,TUR,000,土耳其
TUR000,TUR000KLR,柯克拉雷利,TUR,000,土耳其
TUR000,TUR000KLS,基利斯,TUR,000,土耳其
TUR000,TUR000KOC,科贾埃利,TUR,000,土耳其
TUR000,TUR000KON,科尼亚,TUR,000,土耳其
TUR000,TUR000KRB,卡拉比克,TUR,000,土耳其
TUR000,TUR000KRH,克尔谢希尔,TUR,000,土耳其
TUR000,TUR000KRK,克勒克卡莱,TUR,000,土耳其
TUR000,TUR000KRM,卡拉曼,TUR,000,土耳其
TUR000,TUR000KRS,卡尔斯,TUR,000,土耳其
TUR000,TUR000KUT,屈塔希亚,TUR,000,土耳其
TUR000,TUR000MAL,马拉蒂亚,TUR,000,土耳其
TUR000,TUR000MAN,马尼萨,TUR,000,土耳其
TUR000,TUR000MAR,马尔丁,TUR,000,土耳其
TUR000,TUR000MUG,穆拉,TUR,000,土耳其
TUR000,TUR000MUS,穆什,TUR,000,土耳其
TUR000,TUR000NEV,内夫谢希尔,TUR,000,土耳其
TUR000,TUR000NIG,尼代,TUR,000,土耳其
TUR000,TUR000ORD,奥尔杜,TUR,000,土耳其
TUR000,TUR000RIZ,里泽,TUR,000,土耳其
TUR000,TUR000SAK,萨卡里亚,TUR,000,土耳其
TUR000,TUR000SAM,萨姆松,TUR,000,土耳其
TUR000,TUR000SII,锡尔特,TUR,000,土耳其
TUR000,TUR000SIN,锡诺普,TUR,000,土耳其
TUR000,TUR000SIR,锡尔纳克,TUR,000,土耳其
TUR000,TUR000SIV,锡瓦斯,TUR,000,土耳其
TUR000,TUR000TEL,泰基尔达,TUR,000,土耳其
TUR000,TUR000TOK,托卡特,TUR,000,土耳其
TUR000,TUR000TRA,特拉布宗,TUR,000,土耳其
TUR000,TUR000TUN,通杰利,TUR,000,土耳其
TUR000,TUR000URF,拉飞,TUR,000,土耳其
TUR000,TUR000USK,乌萨克,TUR,000,土耳其
TUR000,TUR000VAN,凡,TUR,000,土耳其
TUR000,TUR000YOZ,约兹加特,TUR,000,土耳其
TUR000,TUR000ZON,宗古尔达克,TUR,000,土耳其
TZA000,TZA0000AR,阿鲁沙,TZA,000,坦桑尼亚
TZA000,TZA0000DO,多多马,TZA,000,坦桑尼亚
TZA000,TZA0000DS,达累斯萨拉姆,TZA,000,坦桑尼亚
TZA000,TZA0000IR,伊林加,TZA,000,坦桑尼亚
TZA000,TZA0000KA,卡盖拉,TZA,000,坦桑尼亚
TZA000,TZA0000KI,基戈马,TZA,000,坦桑尼亚
TZA000,TZA0000KJ,乞力马扎罗,TZA,000,坦桑尼亚
TZA000,TZA0000LN,林迪,TZA,000,坦桑尼亚
TZA000,TZA0000MB,姆贝亚,TZA,000,坦桑尼亚
TZA000,TZA0000MM,桑给巴尔市和西,TZA,000,坦桑尼亚
TZA000,TZA0000MO,莫洛戈罗,TZA,000,坦桑尼亚
TZA000,TZA0000MR,马腊,TZA,000,坦桑尼亚
TZA000,TZA0000MT,姆特瓦拉,TZA,000,坦桑尼亚
TZA000,TZA0000MW,姆万扎,TZA,000,坦桑尼亚
TZA000,TZA0000MY,曼亚拉,TZA,000,坦桑尼亚
TZA000,TZA0000PN,奔巴北,TZA,000,坦桑尼亚
TZA000,TZA0000PS,奔巴南,TZA,000,坦桑尼亚
TZA000,TZA0000PW,滨海,TZA,000,坦桑尼亚
TZA000,TZA0000RK,鲁夸,TZA,000,坦桑尼亚
TZA000,TZA0000RV,鲁伍马,TZA,000,坦桑尼亚
TZA000,TZA0000SH,欣延加,TZA,000,坦桑尼亚
TZA000,TZA0000SI,辛吉达,TZA,000,坦桑尼亚
TZA000,TZA0000TB,塔波拉,TZA,000,坦桑尼亚
TZA000,TZA0000TN,坦噶,TZA,000,坦桑尼亚
TZA000,TZA0000UN,桑给巴尔北,TZA,000,坦桑尼亚
TZA000,TZA0000US,桑给巴尔南,TZA,000,坦桑尼亚
TZA000,TZA0000ZN,桑给巴尔,TZA,000,坦桑尼亚
UGA000,UGA000ADJ,阿朱马尼,UGA,000,乌干达
UGA000,UGA000APC,阿帕克,UGA,000,乌干达
UGA000,UGA000ARU,阿鲁阿,UGA,000,乌干达
UGA000,UGA000BSH,布谢尼,UGA,000,乌干达
UGA000,UGA000BUG,布吉里,UGA,000,乌干达
UGA000,UGA000BUN,本迪布焦,UGA,000,乌干达
UGA000,UGA000BUS,布西亚,UGA,000,乌干达
UGA000,UGA000GUL,古卢,UGA,000,乌干达
UGA000,UGA000HOI,霍伊马,UGA,000,乌干达
UGA000,UGA000IGA,伊甘加,UGA,000,乌干达
UGA000,UGA000JIN,金贾,UGA,000,乌干达
UGA000,UGA000KAB,卡贝拉马伊多,UGA,000,乌干达
UGA000,UGA000KAL,卡兰加拉,UGA,000,乌干达
UGA000,UGA000KAM,卡姆文盖,UGA,000,乌干达
UGA000,UGA000KAN,卡农古,UGA,000,乌干达
UGA000,UGA000KAR,卡巴罗莱,UGA,000,乌干达
UGA000,UGA000KAS,卡塞塞,UGA,000,乌干达
UGA000,UGA000KAY,卡永加,UGA,000,乌干达
UGA000,UGA000KBA,基巴莱,UGA,000,乌干达
UGA000,UGA000KBL,卡巴莱,UGA,000,乌干达
UGA000,UGA000KIB,基博加,UGA,000,乌干达
UGA000,UGA000KIS,基索罗,UGA,000,乌干达
UGA000,UGA000KIT,基特古姆,UGA,000,乌干达
UGA000,UGA000KML,卡穆利,UGA,000,乌干达
UGA000,UGA000KMP,坎帕拉,UGA,000,乌干达
UGA000,UGA000KOT,科蒂多,UGA,000,乌干达
UGA000,UGA000KPC,卡普乔鲁瓦,UGA,000,乌干达
UGA000,UGA000KTK,卡塔奎,UGA,000,乌干达
UGA000,UGA000KUM,库米,UGA,000,乌干达
UGA000,UGA000KYE,基恩乔乔,UGA,000,乌干达
